id,date,state_name,state_code,region,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy
32684,15-01-2023,Telangana,36,Southern Region,0.48,20.03,0,20.51
32685,15-01-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
32686,15-01-2023,Tripura,16,North-Eastern Region,0,0.02,0,0.02
32687,15-01-2023,Uttar Pradesh,9,Northern Region,0,9.6,0,9.6
32688,15-01-2023,Uttarakhand,5,Northern Region,0,0.32,0.9,1.22
32689,15-01-2023,West Bengal,19,Eastern Region,0,0,0,0
32690,16-01-2023,All India,99,None,71.45,191.81,26.8,290.06
32691,16-01-2023,Andhra Pradesh,28,Southern Region,10.47,15.99,0,26.46
32692,16-01-2023,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
32693,16-01-2023,Assam,18,North-Eastern Region,0,0.47,0,0.47
32694,16-01-2023,Bihar,10,Eastern Region,0,0.5,0,0.5
32695,16-01-2023,Chandigarh,4,Northern Region,0,0,0,0
32696,16-01-2023,Chhattisgarh,22,Western Region,0,1.3,0,1.3
32697,16-01-2023,Delhi,7,Northern Region,0,0,1.39,1.39
32698,16-01-2023,Goa,30,Western Region,0,0,0,0
32699,16-01-2023,Gujarat,24,Western Region,23.8,26.6,0.1,50.5
32700,16-01-2023,Haryana,6,Northern Region,0,0.84,2.09,2.93
32701,16-01-2023,Himachal Pradesh,2,Northern Region,0,0.05,2.78,2.83
32702,16-01-2023,Jammu And Kashmir,1,Northern Region,0,0,0,0
32703,16-01-2023,Jharkhand,20,Eastern Region,0,0,0,0
32704,16-01-2023,Karnataka,29,Southern Region,9.13,29.4,11.33,49.86
32705,16-01-2023,Kerala,32,Southern Region,0.15,1.38,0,1.53
32706,16-01-2023,Ladakh,37,Northern Region,0,0,0,0
32707,16-01-2023,Madhya Pradesh,23,Western Region,8,8.6,2.1,18.7
32708,16-01-2023,Maharashtra,27,Western Region,3.1,13.2,0,16.3
32709,16-01-2023,Manipur,14,North-Eastern Region,0,0,0,0
32710,16-01-2023,Meghalaya,17,North-Eastern Region,0,0,0,0
32711,16-01-2023,Mizoram,15,North-Eastern Region,0,0,0,0
32712,16-01-2023,Nagaland,13,North-Eastern Region,0,0,0,0
32713,16-01-2023,Odisha,21,Eastern Region,0,1.46,0,1.46
32714,16-01-2023,Puducherry,34,Southern Region,0,0.04,0,0.04
32715,16-01-2023,Punjab,3,Northern Region,0,3.25,2.74,5.99
32716,16-01-2023,Rajasthan,8,Northern Region,7.06,24.39,0.72,32.17
32717,16-01-2023,Sikkim,11,Eastern Region,0,0,0,0
32718,16-01-2023,Tamil Nadu,33,Southern Region,9.1,32.2,0,41.3
32719,16-01-2023,Telangana,36,Southern Region,0.64,20.89,0,21.53
32720,16-01-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
32721,16-01-2023,Tripura,16,North-Eastern Region,0,0.02,0,0.02
32722,16-01-2023,Uttar Pradesh,9,Northern Region,0,10.8,0,10.8
32723,16-01-2023,Uttarakhand,5,Northern Region,0,0.43,0.91,1.34
32724,16-01-2023,West Bengal,19,Eastern Region,0,0,2.64,2.64
32725,17-01-2023,All India,99,None,99.81,191.71,26.38,317.9
32726,17-01-2023,Andhra Pradesh,28,Southern Region,12.4,16.49,0,28.89
32727,17-01-2023,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
32728,17-01-2023,Assam,18,North-Eastern Region,0,0.52,0,0.52
32729,17-01-2023,Bihar,10,Eastern Region,0,0.52,0,0.52
32730,17-01-2023,Chandigarh,4,Northern Region,0,0,0,0
32731,17-01-2023,Chhattisgarh,22,Western Region,0,1.2,0,1.2
32732,17-01-2023,Delhi,7,Northern Region,0,0,1.79,1.79
32733,17-01-2023,Goa,30,Western Region,0,0,0,0
32734,17-01-2023,Gujarat,24,Western Region,40.9,25.4,0.1,66.4
32735,17-01-2023,Haryana,6,Northern Region,0,0.87,2.23,3.1
32736,17-01-2023,Himachal Pradesh,2,Northern Region,0,0.06,2.76,2.82
32737,17-01-2023,Jammu And Kashmir,1,Northern Region,0,0,0,0
32738,17-01-2023,Jharkhand,20,Eastern Region,0,0,0,0
32739,17-01-2023,Karnataka,29,Southern Region,12.71,32.5,10.78,55.99
32740,17-01-2023,Kerala,32,Southern Region,0.24,1.36,0,1.6
32741,17-01-2023,Ladakh,37,Northern Region,0,0,0,0
32742,17-01-2023,Madhya Pradesh,23,Western Region,10.6,8.4,1.8,20.8
32743,17-01-2023,Maharashtra,27,Western Region,3.5,13.4,0,16.9
32744,17-01-2023,Manipur,14,North-Eastern Region,0,0,0,0
32745,17-01-2023,Meghalaya,17,North-Eastern Region,0,0,0,0
32746,17-01-2023,Mizoram,15,North-Eastern Region,0,0,0,0
32747,17-01-2023,Nagaland,13,North-Eastern Region,0,0,0,0
32748,17-01-2023,Odisha,21,Eastern Region,0,1.63,0,1.63
32749,17-01-2023,Puducherry,34,Southern Region,0,0.04,0,0.04
32750,17-01-2023,Punjab,3,Northern Region,0,3.37,2.74,6.11
32751,17-01-2023,Rajasthan,8,Northern Region,7.2,23.2,0.62,31.02
32752,17-01-2023,Sikkim,11,Eastern Region,0,0,0,0
32753,17-01-2023,Tamil Nadu,33,Southern Region,11.74,30.9,0,42.64
32754,17-01-2023,Telangana,36,Southern Region,0.52,21.13,0,21.65
32755,17-01-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
32756,17-01-2023,Tripura,16,North-Eastern Region,0,0.02,0,0.02
32757,17-01-2023,Uttar Pradesh,9,Northern Region,0,10.2,0,10.2
32758,17-01-2023,Uttarakhand,5,Northern Region,0,0.5,0.92,1.42
32759,17-01-2023,West Bengal,19,Eastern Region,0,0,2.64,2.64
32760,18-01-2023,All India,99,None,124.28,188.45,28.48,341.21
32761,18-01-2023,Andhra Pradesh,28,Southern Region,16.67,16.08,0,32.75
32762,18-01-2023,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
32763,18-01-2023,Assam,18,North-Eastern Region,0,0.52,0,0.52
32764,18-01-2023,Bihar,10,Eastern Region,0,0.52,0,0.52
32765,18-01-2023,Chandigarh,4,Northern Region,0,0,0,0
32766,18-01-2023,Chhattisgarh,22,Western Region,0,1.1,0,1.1
32767,18-01-2023,Delhi,7,Northern Region,0,0,1.74,1.74
32768,18-01-2023,Goa,30,Western Region,0,0,0,0
32769,18-01-2023,Gujarat,24,Western Region,38,25.8,0.1,63.9
32770,18-01-2023,Haryana,6,Northern Region,0,0.81,2.3,3.11
32771,18-01-2023,Himachal Pradesh,2,Northern Region,0,0.03,2.75,2.78
32772,18-01-2023,Jammu And Kashmir,1,Northern Region,0,0,0,0
32773,18-01-2023,Jharkhand,20,Eastern Region,0,0,0,0
32774,18-01-2023,Karnataka,29,Southern Region,15.83,30.02,12.39,58.24
32775,18-01-2023,Kerala,32,Southern Region,0.38,1.37,0,1.75
32776,18-01-2023,Ladakh,37,Northern Region,0,0,0,0
32777,18-01-2023,Madhya Pradesh,23,Western Region,13.7,8.6,2.1,24.4
32778,18-01-2023,Maharashtra,27,Western Region,3.9,13.6,0,17.5
32779,18-01-2023,Manipur,14,North-Eastern Region,0,0,0,0
32780,18-01-2023,Meghalaya,17,North-Eastern Region,0,0,0,0
32781,18-01-2023,Mizoram,15,North-Eastern Region,0,0,0,0
32782,18-01-2023,Nagaland,13,North-Eastern Region,0,0,0,0
32783,18-01-2023,Odisha,21,Eastern Region,0,1.31,0,1.31
32784,18-01-2023,Puducherry,34,Southern Region,0,0,0,0
32785,18-01-2023,Punjab,3,Northern Region,0,2.71,2.74,5.45
32786,18-01-2023,Rajasthan,8,Northern Region,13.11,23.1,0.8,37.01
32787,18-01-2023,Sikkim,11,Eastern Region,0,0,0,0
32788,18-01-2023,Tamil Nadu,33,Southern Region,21.87,30.9,0,52.77
32789,18-01-2023,Telangana,36,Southern Region,0.82,21.14,0,21.96
32790,18-01-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
32791,18-01-2023,Tripura,16,North-Eastern Region,0,0.02,0,0.02
32792,18-01-2023,Uttar Pradesh,9,Northern Region,0,10.3,0,10.3
32793,18-01-2023,Uttarakhand,5,Northern Region,0,0.52,0.92,1.44
32794,18-01-2023,West Bengal,19,Eastern Region,0,0,2.64,2.64
32795,19-01-2023,All India,99,None,150.36,182.68,24.67,357.71
32796,19-01-2023,Andhra Pradesh,28,Southern Region,14.01,15.65,0,29.66
32797,19-01-2023,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
32798,19-01-2023,Assam,18,North-Eastern Region,0,0.7,0,0.7
32799,19-01-2023,Bihar,10,Eastern Region,0,0.48,0,0.48
32800,19-01-2023,Chandigarh,4,Northern Region,0,0,0,0
32801,19-01-2023,Chhattisgarh,22,Western Region,0,1.2,0,1.2
32802,19-01-2023,Delhi,7,Northern Region,0,0,1.77,1.77
32803,19-01-2023,Goa,30,Western Region,0,0,0,0
32804,19-01-2023,Gujarat,24,Western Region,29.2,25.3,0.1,54.6
32805,19-01-2023,Haryana,6,Northern Region,0,0.57,2.11,2.68
32806,19-01-2023,Himachal Pradesh,2,Northern Region,0,0,2.68,2.68
32807,19-01-2023,Jammu And Kashmir,1,Northern Region,0,0,0,0
32808,19-01-2023,Jharkhand,20,Eastern Region,0,0,0,0
32809,19-01-2023,Karnataka,29,Southern Region,23.55,31.58,11.72,66.85
32810,19-01-2023,Kerala,32,Southern Region,0.29,1.53,0,1.82
32811,19-01-2023,Ladakh,37,Northern Region,0,0,0,0
32812,19-01-2023,Madhya Pradesh,23,Western Region,12.7,8.2,2,22.9
32813,19-01-2023,Maharashtra,27,Western Region,8.3,13.5,0,21.8
32814,19-01-2023,Manipur,14,North-Eastern Region,0,0,0,0
32815,19-01-2023,Meghalaya,17,North-Eastern Region,0,0,0,0
32816,19-01-2023,Mizoram,15,North-Eastern Region,0,0,0,0
32817,19-01-2023,Nagaland,13,North-Eastern Region,0,0,0,0
32818,19-01-2023,Odisha,21,Eastern Region,0,1.2,0,1.2
32819,19-01-2023,Puducherry,34,Southern Region,0,0.04,0,0.04
32820,19-01-2023,Punjab,3,Northern Region,0,2.36,2.74,5.1
32821,19-01-2023,Rajasthan,8,Northern Region,37.98,16.31,0.65,54.94
32822,19-01-2023,Sikkim,11,Eastern Region,0,0,0,0
32823,19-01-2023,Tamil Nadu,33,Southern Region,23.53,33.3,0,56.83
32824,19-01-2023,Telangana,36,Southern Region,0.8,20.56,0,21.36
32825,19-01-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
32826,19-01-2023,Tripura,16,North-Eastern Region,0,0.02,0,0.02
32827,19-01-2023,Uttar Pradesh,9,Northern Region,0,9.9,0,9.9
32828,19-01-2023,Uttarakhand,5,Northern Region,0,0.28,0.9,1.18
32829,19-01-2023,West Bengal,19,Eastern Region,0,0,0,0
32830,20-01-2023,All India,99,None,123.07,176.41,25.47,324.95
32831,20-01-2023,Andhra Pradesh,28,Southern Region,8.73,13.68,0,22.41
32832,20-01-2023,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
32833,20-01-2023,Assam,18,North-Eastern Region,0,0.75,0,0.75
32834,20-01-2023,Bihar,10,Eastern Region,0,0.51,0,0.51
32835,20-01-2023,Chandigarh,4,Northern Region,0,0,0,0
32836,20-01-2023,Chhattisgarh,22,Western Region,0,1.3,0,1.3
32837,20-01-2023,Delhi,7,Northern Region,0,0,1.79,1.79
32838,20-01-2023,Goa,30,Western Region,0,0,0,0
32839,20-01-2023,Gujarat,24,Western Region,32.5,24.4,0.1,57
32840,20-01-2023,Haryana,6,Northern Region,0,0.57,2.08,2.65
32841,20-01-2023,Himachal Pradesh,2,Northern Region,0,0,2.8,2.8
32842,20-01-2023,Jammu And Kashmir,1,Northern Region,0,0,0,0
32843,20-01-2023,Jharkhand,20,Eastern Region,0,0,0,0
32844,20-01-2023,Karnataka,29,Southern Region,20.61,31.36,12.61,64.58
32845,20-01-2023,Kerala,32,Southern Region,0.39,1.51,0,1.9
32846,20-01-2023,Ladakh,37,Northern Region,0,0,0,0
32847,20-01-2023,Madhya Pradesh,23,Western Region,5.4,7.2,2,14.6
32848,20-01-2023,Maharashtra,27,Western Region,11.8,13.5,0,25.3
32849,20-01-2023,Manipur,14,North-Eastern Region,0,0,0,0
32850,20-01-2023,Meghalaya,17,North-Eastern Region,0,0,0,0
32851,20-01-2023,Mizoram,15,North-Eastern Region,0,0,0,0
32852,20-01-2023,Nagaland,13,North-Eastern Region,0,0,0,0
32853,20-01-2023,Odisha,21,Eastern Region,0,1.47,0,1.47
